@relation demo

@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute M_01 numeric
@attribute M_10 numeric
@attribute M_11 numeric
@attribute M_02 numeric
@attribute M_20 numeric
@attribute Mu_01 numeric
@attribute Mu_10 numeric
@attribute Mu_11 numeric
@attribute Mu_02 numeric
@attribute Mu_20 numeric
@attribute classe {buva, capim_amargoso, soja, solo}

@data
0.0016775819054791414,1.007392772615404e-08,3.481785398066017e-10,3.2485851146692906e-11,-2.335784660391349e-21,1.7197950667429891e-15,2.5457460503902e-21,37254225.0,42186690.0,1558959075.0,1737226005.0,2088414810.0,-4932465.0,4932464.999999994,-14362480.064102517,393021045.0,357928900.0641027,buva
0.0024566139889942436,3.864487185505958e-07,3.128753462686824e-09,4.590889137557782e-11,1.594579819757429e-20,2.5765059845188565e-14,6.961746214226602e-21,18664470.0,18256980.0,578341530.0,825255480.0,779090280.0,407489.9999999993,-407490.00000000105,-47279697.48713155,186286809.82686004,167730630.4632662,buva
0.0016854402122326328,1.6709037011707765e-07,1.1048570178862584e-09,3.174641190689928e-11,-2.591925174046397e-21,-9.044172412420803e-15,-5.350885237162658e-21,33414690.0,44024730.0,1440149730.0,1425932970.0,2440132740.0,-10610039.999999998,10610040.000000011,-158402422.91119707,412514281.7374515,597344840.061776,buva
0.0015018545177079923,6.277387459253898e-08,3.206972160233575e-10,4.0816405933989127e-11,4.45799965473169e-21,8.771140011639355e-15,1.3904737398057354e-21,29468565.0,26779335.0,993440475.0,1310794095.0,1167975225.0,2689230.000000001,-2689230.0000000037,-34220239.11154993,199535405.45903254,251909149.27936816,buva
0.001651599314153234,1.5009704139575733e-09,5.891842278245601e-11,6.607884428061867e-12,3.071121351314007e-23,2.559997871578197e-16,1.267138927819943e-22,28083915.0,34478550.0,1061354115.0,1126618305.0,1574416920.0,-6394634.999999999,6394634.999999999,-49079220.87121208,303776680.75757575,311373574.4318182,buva
0.0015920728189880184,1.0478910689576613e-07,1.7100963897662594e-10,2.543315995385993e-12,-3.658274850733424e-23,-6.863835620969943e-16,-3.8406226275631553e-23,31997400.0,30886365.0,1171165785.0,1418508390.0,1338976695.0,1111034.9999999998,-1111035.0000000035,50940074.92638568,260831434.88885686,260394590.95842957,buva
0.001680612983611648,2.2830509518284406e-07,1.1075739734912393e-09,7.30603007878166e-11,9.935066974802008e-21,3.2252802355172547e-15,1.825453817479609e-20,30614280.0,33216300.0,1239464985.0,1307598690.0,1649210460.0,-2602019.9999999986,2602020.000000009,15199317.150045734,194796924.94967982,337772757.6761207,buva
0.0015482679558409297,4.111554233584316e-09,1.2989360718235505e-11,4.268906660218353e-12,-1.765419415289583e-23,2.440025649441834e-16,-2.6435445367015138e-23,33732165.0,37871325.0,1318984440.0,1465924365.0,1787440095.0,-4139159.999999998,4139159.999999998,-13190666.2962477,312682397.6489111,329220995.7465235,buva
0.0019422917096379227,8.134501318723196e-07,1.166796710108186e-10,2.5670242739741202e-11,9.878081133821333e-22,8.782102664725288e-15,9.989760875461811e-22,20141430.0,27018015.0,833266560.0,700395240.0,1308405255.0,-6876585.000000003,6876584.999999998,-30923380.56818177,176755105.0204918,310939205.96870345,buva
0.0015474208575446632,2.1795295995566768e-08,9.449995338653659e-11,7.131711855025881e-13,5.530049019163701e-24,1.786039736596177e-17,1.9225918000865916e-24,37550280.0,33740325.0,1353615480.0,1798153920.0,1473593235.0,3809955.0000000005,-3809955.0000000116,7047999.867363364,331760700.80787784,292610768.56913203,buva
0.0020331122792282184,1.310954595214519e-08,3.1047822206202585e-10,8.207695804163697e-11,-5.442406574568904e-21,-1.0835843933671693e-15,1.1918490053772384e-20,35384820.0,39131790.0,1468433310.0,1607283870.0,1969797990.0,-3746970.0000000033,3746969.999999989,11943218.45990444,318096088.45459354,389864837.41370165,buva
0.0020507341189563676,2.773512678029748e-07,7.357986562688828e-10,4.22677449054632e-11,-5.621352689365316e-21,9.689508504984447e-15,4.8952489873690235e-21,13133775.0,18668295.0,393316590.0,392101005.0,748813365.0,-5534520.000000001,5534519.999999999,-61341567.23203028,158249025.47288772,224825980.98360643,buva
0.0014484456753515891,3.1022538961309455e-08,5.944069940512127e-11,1.1680173803124473e-11,-2.6353009331692255e-22,2.0569987513217514e-15,-1.5896458359643307e-22,36298740.0,41344680.0,1489006965.0,1595933310.0,2054830800.0,-5045939.999999997,5045940.0,-10662684.050363302,326275584.91856676,400204897.78000486,buva
0.0016317085531828539,2.7104628634031074e-07,4.58519218288664e-11,2.4000414642654575e-12,-2.478452707909496e-23,3.145635863878287e-16,-4.429112598749461e-24,27104715.0,22561890.0,845578725.0,1185928755.0,825491100.0,4542825.000000002,-4542824.999999999,28741360.537067596,263322150.67710054,194420102.95057666,buva
0.0024274868845406807,2.4091252649319505e-07,8.034616337930845e-10,6.587260255501777e-11,-7.415992809971177e-21,1.509920461728244e-14,-1.3215899891555494e-20,21118080.0,23956230.0,742874925.0,856304280.0,1070751120.0,-2838149.999999997,2838149.9999999986,-39558208.998447254,189640342.19720492,209336766.7080746,buva
0.002154453339768419,3.333355919028849e-08,4.2518958900783055e-10,5.317395932775904e-11,7.249464468123138e-21,-8.068888943259493e-15,3.37217620765253e-21,36168435.0,38853585.0,1405371300.0,1667627835.0,1880347305.0,-2685150.000000003,2685149.999999999,-34865456.407956354,341120376.4469579,348436343.950858,buva
0.0018711701880304477,7.312165033290686e-08,9.855547680737744e-11,3.0478557953405767e-12,3.484440175738065e-23,-5.716713647420439e-16,-3.970203894807197e-23,22103145.0,26431515.0,765278970.0,825109875.0,1166025495.0,-4328369.999999997,4328370.000000004,-40901405.405727975,196944599.48857817,256978078.73167402,buva
