@relation demo

@attribute cor_rmin numeric
@attribute cor_rmax numeric
@attribute cor_rmediamedia numeric
@attribute cor_rdesvio numeric
@attribute cor_gmin numeric
@attribute cor_gmax numeric
@attribute cor_gmedia numeric
@attribute cor_gdesvio numeric
@attribute cor_bmin numeric
@attribute cor_bmax numeric
@attribute cor_bmedia numeric
@attribute cor_bdesvio numeric
@attribute cor_hmin numeric
@attribute cor_hmax numeric
@attribute cor_hmedia numeric
@attribute cor_hdesvio numeric
@attribute cor_smin numeric
@attribute cor_smax numeric
@attribute cor_smedia numeric
@attribute cor_sdesvio numeric
@attribute cor_vmin numeric
@attribute cor_vmax numeric
@attribute cor_vmedia numeric
@attribute cor_vdesvio numeric
@attribute cor_cielmin numeric
@attribute cor_cielmax numeric
@attribute cor_cielmedia numeric
@attribute cor_cieldesvio numeric
@attribute cor_cieamin numeric
@attribute cor_cieamax numeric
@attribute cor_cieamedia numeric
@attribute cor_cieadesvio numeric
@attribute cor_ciebmin numeric
@attribute cor_ciebmax numeric
@attribute cor_ciebmedia numeric
@attribute cor_ciebdesvio numeric
@attribute classe {floresta, hidrografia, plantacao}

@data
0,45,33.414855072463766,5.1086028231878595,0,67,56.26992753623188,6.812549799991021,0,39,28.494565217391305,4.575847053851281,0,57,54.35144927536232,5.773160482575548,0,148,124.8731884057971,15.285159231510125,0,67,56.26992753623188,6.812549799991021,0,66,53.94927536231884,6.873939932785121,110,128,112.3731884057971,1.7831351585027881,128,144,142.67028985507247,1.5834245322456546,floresta
18,43,30.608695652173914,3.4146354636646716,41,66,54.109640831758036,3.422830286149835,15,40,28.109640831758036,3.422830286149835,57,58,57.50094517958412,0.4999991066347557,100,162,122.98487712665407,8.03535183107587,41,66,54.109640831758036,3.422830286149835,36,65,51.4234404536862,3.9345182083577237,112,113,112.32703213610586,0.46912910596113977,141,143,141.7069943289225,0.45927558843292526,floresta
19,44,29.666086956521738,4.269586823641426,42,67,52.66608695652174,4.269586823641426,16,41,26.666086956521738,4.269586823641426,57,57,57.0,0.0,99,158,126.65913043478261,10.335518292484954,42,67,52.66608695652174,4.269586823641426,37,66,49.780869565217394,4.886963948625024,112,113,112.59304347826087,0.49126663956869604,141,143,141.81565217391304,0.4382953747631298,floresta
0,55,26.043333333333333,8.497143964624557,0,68,44.788333333333334,11.895525652763544,0,51,25.841666666666665,8.153113754197772,0,64,56.77333333333333,13.006868271118234,0,209,108.365,28.922455664529366,0,68,44.788333333333334,11.895525652763544,0,70,41.87833333333333,12.042848384922157,111,128,115.52666666666667,3.278610816929769,128,141,137.825,2.457174868285392,floresta
0,46,26.66485507246377,7.096258223606118,0,66,49.16123188405797,10.800114931815896,0,42,26.597826086956523,6.691265855752777,0,67,57.7463768115942,11.8487213241528,0,172,117.43659420289855,25.925261196576038,0,66,49.16123188405797,10.800114931815896,0,66,46.19021739130435,10.58874053132371,109,128,113.35688405797102,3.176765126306455,128,144,139.66304347826087,2.6835941745654868,floresta
0,41,29.42753623188406,6.18013141968917,0,62,51.59782608695652,9.7797036749461,0,36,26.554347826086957,5.7512395584540865,0,58,55.11413043478261,9.908257588837449,0,148,120.3840579710145,22.79542684360498,0,62,51.59782608695652,9.7797036749461,0,60,48.95289855072464,9.512079978188114,112,128,113.10144927536231,2.7440049411384497,128,142,141.2826086956522,2.4099405562299805,floresta
0,53,30.455652173913045,9.259788628485772,0,75,50.36521739130435,13.142119764682667,0,52,27.74086956521739,8.748703214734656,0,59,53.92521739130435,12.394373502438855,0,179,110.30608695652174,29.275249338281057,0,75,50.36521739130435,13.142119764682667,0,76,48.00869565217391,13.191628209603842,111,128,114.43652173913044,3.2681421509923076,128,144,139.84,2.9977614836813613,floresta
16,74,36.66918714555766,11.334500567735041,35,85,55.06049149338374,8.94195356708272,10,62,32.0226843100189,8.746776645094341,40,63,54.17202268431002,5.579693457937594,67,184,109.79584120982987,17.510674619089276,35,85,55.06049149338374,8.94195356708272,30,88,53.385633270321364,10.605428115184276,111,120,115.08884688090737,1.8025523788877644,138,143,140.20793950850663,1.294985715713581,floresta
0,45,29.38608695652174,6.400582676689226,0,63,48.49739130434783,9.274719832820596,0,41,23.37217391304348,5.765316806802358,0,57,51.17739130434783,8.998734798698962,0,177,128.9095652173913,25.80324541068444,0,63,48.49739130434783,9.274719832820596,0,63,45.78260869565217,9.160959327679752,112,128,114.34782608695652,2.5292840652638704,128,143,141.60695652173914,2.5792389082703693,floresta
18,49,31.07427536231884,4.910052301690381,41,72,54.07427536231884,4.910052301690381,15,46,28.07427536231884,4.910052301690381,57,57,57.0,0.0,92,162,123.55797101449275,11.186993039888877,41,72,54.07427536231884,4.910052301690381,36,72,51.36231884057971,5.59430614908096,112,113,112.66304347826087,0.47266988924258474,141,143,141.72826086956522,0.4608576017041698,floresta
0,46,25.22923076923077,9.252429586570106,0,68,45.25692307692308,14.961699504769033,0,45,24.892307692307693,9.28509653969625,0,63,54.31230769230769,17.023133650710164,0,168,107.08307692307692,35.74692055260261,0,68,45.25692307692308,14.961699504769033,0,68,42.45230769230769,14.47071427392695,112,128,114.81076923076922,4.169804388583864,128,141,138.58,3.3869296283938803,floresta
0,69,35.36666666666667,16.29982810140235,0,85,50.6,21.946099980357012,0,59,28.207246376811593,13.406323608932256,0,55,42.904347826086955,17.842372906972905,0,154,97.59130434782608,42.10116780070042,0,85,50.6,21.946099980357012,0,87,49.6463768115942,21.895129361825116,112,128,116.83043478260869,4.697387628842415,128,143,140.02898550724638,5.008893581703792,floresta
14,46,27.752362948960304,4.8743298790674165,38,70,51.752362948960304,4.8743298790674165,16,48,29.741020793950852,4.871412663676961,61,63,62.9773156899811,0.21178772890980593,87,161,119.23629489603024,11.397564089733251,38,70,51.752362948960304,4.8743298790674165,33,70,48.78260869565217,5.661530716750619,112,114,112.85822306238185,0.5641574169280519,138,140,139.13799621928166,0.37129079496810874,floresta
15,50,30.4234404536862,4.186834468936259,38,73,52.78638941398866,4.331460940881634,12,47,27.003780718336483,4.254207844348633,54,57,56.3289224952741,1.1881324687799752,91,174,125.34404536862004,10.159352619078316,38,73,52.78638941398866,4.331460940881634,33,73,50.03780718336484,4.918089724040241,112,115,112.84310018903592,0.681898433708499,141,143,141.7202268431002,0.4530793042223498,floresta
0,69,33.03230769230769,17.915799711147166,0,88,50.42769230769231,24.000804523004625,0,61,27.015384615384615,15.2360829891436,0,57,44.283076923076926,19.128308214474405,0,223,103.16307692307693,48.31080009601538,0,88,50.42769230769231,24.000804523004625,0,90,48.99846153846154,24.121200329283862,111,128,115.64769230769231,5.386353345897752,128,145,140.43076923076924,5.377643838563304,floresta
0,75,34.376736111111114,14.753486420817675,0,88,49.74131944444444,18.543701039950637,0,68,29.177083333333332,12.67049952289657,0,63,46.94097222222222,16.36285560344613,0,174,96.45659722222223,36.84136684005258,0,88,49.74131944444444,18.543701039950637,0,91,48.479166666666664,18.727104076266926,112,128,116.890625,4.5058043921686295,128,143,139.01388888888889,4.019891705131825,floresta
12,40,26.754253308128543,4.752484760519805,36,64,49.400756143667294,4.815507341852744,10,40,26.659735349716446,5.055598697565877,56,61,59.9054820415879,1.5416548335665055,92,184,121.55954631379961,15.2540164403853,36,64,49.400756143667294,4.815507341852744,30,63,46.20037807183365,5.6523009892714295,110,115,113.15500945179583,1.0263901771509085,138,144,139.83931947069942,1.47014534150867,floresta
0,42,24.698005698005698,11.58481526571349,0,60,39.756410256410255,18.121045443584148,0,36,19.41168091168091,9.300309725605903,0,57,43.86609686609687,19.633298256662364,0,161,109.32905982905983,49.76484570233336,0,60,39.756410256410255,18.121045443584148,0,59,37.28062678062678,17.175137588214472,113,128,117.07122507122507,4.940160260506271,128,143,139.15527065527064,5.023885327825924,floresta
13,52,34.561436672967865,5.898680334956694,35,74,56.51606805293006,5.911462931592152,12,51,33.933837429111534,5.9077156800070645,59,66,59.417769376181475,1.0313360284230497,79,168,103.95841209829868,11.679484952047707,35,74,56.51606805293006,5.911462931592152,29,74,54.51228733459357,6.788482703417848,112,116,113.67296786389414,0.5742150727888744,136,141,139.43856332703214,0.7731961850058788,floresta
0,48,29.294545454545453,9.343182603215288,0,70,50.02363636363636,14.245681497292924,0,47,28.181818181818183,9.092036293754118,0,60,54.96,14.558041826364622,0,168,105.14909090909092,30.023983581174644,0,70,50.02363636363636,14.245681497292924,0,70,47.68909090909091,13.998950255803566,112,128,114.28727272727272,3.673148490697149,128,142,139.34,3.0580504782087434,floresta
5,42,26.064272211720226,5.857768297147407,29,66,49.42722117202268,5.841551185723768,7,44,28.128544423440452,5.840549696273699,61,67,62.996219281663514,0.8630105552403139,88,211,122.30812854442344,16.50529931783662,29,66,49.42722117202268,5.841551185723768,21,65,46.156899810964084,6.8599240704779,112,115,113.17013232514178,0.8095461758574644,136,140,138.8109640831758,0.7717806581816183,floresta
0,81,30.523629489603024,9.344686493124449,0,94,53.705103969754255,9.9246686430077,0,71,30.04725897920605,8.03157974530176,0,66,58.33081285444234,8.15737315368,0,154,113.04914933837429,20.49218220230536,0,94,53.705103969754255,9.9246686430077,0,97,51.07561436672968,10.560383168970885,109,128,112.99243856332703,2.377418082230999,128,143,140.2022684310019,1.7267807596330627,floresta
13,43,29.446124763705104,4.721089425187315,37,67,53.44612476370511,4.721089425187316,13,45,29.741020793950852,4.765487109308093,60,63,60.42533081285444,1.0134264690362078,91,165,115.3289224952741,10.73470842648064,37,67,53.44612476370511,4.721089425187316,31,66,50.58601134215501,5.484871181612962,112,114,112.65028355387524,0.5113133270930695,138,141,140.16446124763706,0.6189995456655611,floresta
0,56,38.80381944444444,10.190616564634334,0,74,55.86631944444444,13.413088717872212,0,52,33.359375,9.334877976256424,0,55,50.739583333333336,11.107972104341698,0,161,99.17881944444444,24.747565171944128,0,74,55.86631944444444,13.413088717872212,0,75,54.833333333333336,13.614483709148383,114,128,115.77604166666667,2.7449794369676064,128,143,139.87847222222223,2.7084913593498574,floresta
0,51,30.828125,8.143460265482119,0,71,48.33506944444444,11.297917365635714,0,46,25.243055555555557,7.2948769388159755,0,55,50.92881944444444,10.626068704195761,0,185,117.9375,27.708670110735294,0,71,48.33506944444444,11.297917365635714,0,71,45.92881944444444,11.294670694902466,113,128,115.34201388888889,2.7479864041848674,128,142,140.49652777777777,2.639836726707324,floresta
18,42,29.368620037807183,3.79660556098279,42,66,53.35538752362949,3.777654713361097,18,42,29.361058601134214,3.785865116821555,59,60,59.992438563327035,0.08662713979122572,93,146,115.13421550094517,8.257375771412365,42,66,53.35538752362949,3.777654713361097,37,65,50.48960302457467,4.389838932552386,112,114,112.55198487712666,0.5048356259448163,139,141,140.33837429111531,0.4849941084559418,floresta
7,42,26.39319470699433,6.188625382326007,29,66,48.34593572778828,6.462293388932473,8,43,27.081285444234403,6.041367276906464,58,64,60.816635160680526,1.2595297308458857,88,193,118.28166351606805,16.71392976748472,29,66,48.34593572778828,6.462293388932473,21,65,45.07750472589792,7.570440763768524,112,117,113.71077504725898,1.016637199370039,136,141,138.97353497164463,1.0043661673490192,floresta
15,48,30.920604914933836,5.63687987781816,39,73,54.555765595463136,5.574822708605997,15,45,28.39697542533081,5.4894012263263,54,61,57.46880907372401,1.7914601819702733,89,168,123.33081285444234,14.246089089596465,39,73,54.555765595463136,5.574822708605997,33,72,51.80718336483932,6.421598229771184,110,115,112.2835538752363,0.8151065648894101,138,144,141.64650283553874,1.291894192795789,floresta
13,39,27.406427221172024,4.0445576276637984,37,61,50.066162570888466,4.025130018217027,15,40,28.744801512287335,4.003436190463516,61,63,61.67674858223062,0.9463131199080398,92,165,116.06994328922495,10.352429748523152,37,61,50.066162570888466,4.025130018217027,32,60,47.130434782608695,4.7185432374360925,112,115,113.49338374291115,0.7355756501213163,138,140,138.91304347826087,0.47229480396522683,floresta
0,65,32.789565217391306,9.990738092706216,0,85,55.76695652173913,11.720273937584508,0,63,33.96521739130435,9.836693006319102,0,68,60.40869565217391,9.089598118225616,0,223,106.33739130434783,24.41199085577686,0,85,55.76695652173913,11.720273937584508,0,86,53.62086956521739,12.464164253900226,111,128,113.47826086956522,2.356666127455244,128,142,138.89913043478262,2.010472393209201,floresta
13,49,29.362948960302457,5.552007726160492,37,71,52.65406427221172,5.572972477417625,13,48,29.08695652173913,5.561139810545907,58,64,59.94706994328922,1.8884375866671967,83,165,117.85822306238185,13.199098234197283,37,71,52.65406427221172,5.572972477417625,31,71,49.81474480151229,6.461145320136145,111,114,112.87334593572778,0.7151006614056785,137,142,140.16824196597352,1.0178245686785061,floresta
0,46,26.624798711755233,12.915654665036215,0,70,46.489533011272144,21.660132123660965,0,46,25.764895330112722,12.51792111265297,0,63,48.85829307568438,22.33227085909739,0,157,95.49114331723027,44.56490682082556,0,70,46.489533011272144,21.660132123660965,0,69,44.447665056360705,20.88637881083846,111,128,115.05152979066023,5.92605413639923,128,142,138.6682769726248,4.940819665151099,floresta
0,50,30.945075757575758,8.25348952796332,0,72,52.33712121212121,11.801707024082463,0,49,29.6875,8.05631663289086,0,59,56.46590909090909,11.222220446476324,0,189,107.375,24.559287803685237,0,72,52.33712121212121,11.801707024082463,0,72,50.01893939393939,11.82590013599937,112,128,113.82954545454545,2.8738169802220654,128,142,139.69886363636363,2.428180247580128,floresta
0,52,30.684782608695652,7.927108160818845,0,75,52.143115942028984,11.57831664698551,0,49,29.577898550724637,7.7303573377573045,0,63,56.664855072463766,11.404534296288817,0,200,108.27898550724638,24.727245294216853,0,75,52.143115942028984,11.57831664698551,0,75,49.77717391304348,11.517125905132833,112,128,113.90579710144928,2.8977444530796563,128,143,139.5996376811594,2.6704637575371173,floresta
0,103,39.40264650283554,15.74700957567382,0,118,59.39886578449905,15.825659294237889,0,95,34.96975425330813,14.425056706932201,0,59,53.351606805293,8.720247947236189,0,207,107.11531190926276,28.205027303077777,0,118,59.39886578449905,15.825659294237889,0,122,57.996219281663514,17.247886500401826,110,128,114.29867674858222,2.8199964719051813,128,143,140.68241965973536,2.094482129998682,floresta
12,53,32.47258979206049,5.7179868349101515,34,77,55.99054820415879,5.800878745279082,11,53,32.23251417769376,5.745451189322873,59,60,59.75992438563327,0.4271291534807323,79,173,109.3421550094518,11.566612366286279,34,77,55.99054820415879,5.800878745279082,28,77,53.57277882797732,6.606900215938657,112,114,112.87901701323251,0.5804911043296219,139,141,140.11720226843101,0.46975330242227264,floresta
0,45,28.141304347826086,9.372811653856955,0,67,48.63586956521739,14.409123630848399,0,44,27.019927536231883,9.083028926933055,0,60,54.617753623188406,15.081682551259977,0,173,106.53623188405797,31.80007962351937,0,67,48.63586956521739,14.409123630848399,0,66,46.1213768115942,14.123732965721157,112,128,114.3804347826087,3.7940907275189457,128,142,139.2355072463768,3.143714703023393,floresta
0,50,27.87878787878788,10.841509946714137,0,72,47.65530303030303,17.51553775329095,0,49,26.89962121212121,10.458402443714888,0,63,52.359848484848484,18.659002863385574,0,141,100.51893939393939,37.111977631535616,0,72,47.65530303030303,17.51553775329095,0,72,45.395833333333336,16.929794363321232,112,128,115.01893939393939,4.66608707292143,128,143,138.72727272727272,4.03458703735382,floresta
0,53,31.590579710144926,5.452607243410501,0,77,55.26268115942029,6.1530761765618145,0,51,29.757246376811594,5.394822903181324,0,63,57.958333333333336,3.5813632096749872,0,151,118.35144927536231,13.228196364547255,0,77,55.26268115942029,6.1530761765618145,0,77,52.73731884057971,6.675027985595687,111,128,112.35507246376811,1.1036876569140224,128,142,141.2445652173913,1.1499714045374947,floresta
0,77,36.67857142857143,19.06937254834975,0,93,53.714285714285715,26.189825100132115,0,64,27.661428571428573,14.45202697456206,0,54,40.38428571428572,19.419122649846873,0,152,101.69142857142857,49.67841365898743,0,93,53.714285714285715,26.189825100132115,0,95,52.887142857142855,26.01774351382188,109,128,115.57285714285715,6.2314048273602785,128,148,141.78428571428572,6.624028461685871,floresta
16,53,33.12287334593573,5.918956958724472,40,77,56.86767485822306,5.929761730275231,14,51,31.120982986767487,5.8807071525520875,54,61,57.975425330812854,0.6517107475627395,86,166,116.703213610586,12.662733120799238,40,77,56.86767485822306,5.929761730275231,35,77,54.51984877126654,6.752727039678413,111,114,112.28733459357278,0.5707507439124636,138,142,141.3251417769376,0.6651969510453415,floresta
22,55,37.2930056710775,5.003889625263571,47,80,62.32325141776938,4.724093417305383,21,51,34.22495274102079,4.744956654766361,55,59,56.93194706994329,1.2232391337325736,90,150,115.51417769376181,9.997366729598394,47,80,62.32325141776938,4.724093417305383,43,80,60.3648393194707,5.362931302706254,109,113,111.67296786389414,0.8299946938287653,141,144,142.3156899810964,0.8742047676156472,floresta
19,45,30.52173913043478,4.356946954862524,41,67,52.86200378071834,4.3653833062164935,18,44,30.01134215500945,4.4253804738696205,59,63,59.523629489603024,0.9445442098829302,88,143,111.92060491493383,9.659286980149766,41,67,52.86200378071834,4.3653833062164935,36,66,50.27599243856333,5.057272198221028,112,115,113.36105860113422,0.650777936658811,137,141,139.8015122873346,0.6849155014875513,floresta
0,62,33.99039780521262,19.647892719554363,0,80,47.63786008230453,27.21147167568908,0,52,26.618655692729767,15.501935198569788,0,55,37.377229080932786,21.225203785215538,0,141,85.55418381344307,48.97932306018507,0,80,47.63786008230453,27.21147167568908,0,81,47.14677640603566,27.007424039646505,111,128,117.83676268861454,5.863978850237183,128,145,139.2235939643347,6.377101760513284,floresta
0,51,32.76181474480151,5.505108240943904,0,75,56.62570888468809,5.879362251972663,0,49,30.767485822306238,5.485916106856038,0,59,57.89224952741021,2.5198111907027667,0,158,117.25330812854442,12.272123782686148,0,75,56.62570888468809,5.879362251972663,0,75,54.183364839319474,6.512923550673014,111,128,112.2249527410208,0.8066718761212646,128,142,141.36294896030245,0.7781440276900748,floresta
0,39,28.391304347826086,7.322226222222404,0,63,51.18840579710145,12.27245101763524,0,37,26.452898550724637,6.924642951387515,0,58,55.018115942028984,12.720220895830833,0,154,117.35688405797102,28.210476194181826,0,63,51.18840579710145,12.27245101763524,0,61,48.55072463768116,11.84490501596442,111,128,112.81702898550725,3.5156276182048174,128,143,140.9836956521739,3.041039719247197,floresta
0,52,30.181428571428572,15.140671742572275,0,72,44.885714285714286,22.030461286359756,0,45,24.19857142857143,12.698222517425059,0,55,41.99857142857143,19.838166626531816,0,178,97.43571428571428,47.59778066769286,0,72,44.885714285714286,22.030461286359756,0,72,43.41571428571429,21.5994717905937,113,128,117.28,5.1546262161840035,128,143,139.10285714285715,5.285099578155592,floresta
23,56,38.007561436672965,5.232942359306909,47,79,61.48771266540643,5.064082748886629,21,53,34.78260869565217,4.766772199535912,51,59,56.66540642722117,1.7368337757239618,84,143,111.30056710775047,9.718651783813636,47,79,61.48771266540643,5.064082748886629,43,80,59.69187145557656,5.714832465456886,110,115,112.45557655954632,0.9437948268244142,139,144,141.65973534971644,1.0954040117070136,floresta
0,41,26.86231884057971,5.467548571032684,0,65,50.382246376811594,7.955759240871908,0,39,24.855072463768117,5.276830302201054,0,58,56.90217391304348,7.732942588122811,0,166,127.59601449275362,20.11132563751929,0,65,50.382246376811594,7.955759240871908,0,64,47.26268115942029,7.976972205355072,111,128,112.33876811594203,2.155062443326314,128,142,141.5072463768116,1.8833610751256558,floresta
0,44,27.201666666666668,9.952269283378987,0,62,44.278333333333336,15.097268976724088,0,36,20.415,7.947081749506126,0,57,46.54,15.249537697910712,0,195,125.2,43.00437962192533,0,62,44.278333333333336,15.097268976724088,0,61,41.675,14.538318621261997,112,128,115.42166666666667,4.180175102658845,128,144,141.12666666666667,4.32519235281957,floresta
0,46,28.30072463768116,7.555600632919635,0,66,47.53804347826087,10.725089193149312,0,41,22.65036231884058,6.742080690902334,0,55,51.1231884057971,10.229045671093413,0,193,129.71376811594203,29.912274374662157,0,66,47.53804347826087,10.725089193149312,0,66,44.69021739130435,10.691492891200745,111,128,114.28260869565217,2.935882778222015,128,144,141.47101449275362,2.842335304867673,floresta
0,53,30.690217391304348,9.676659050908203,0,68,46.82065217391305,12.173805075219983,0,45,24.405797101449274,8.974713011567088,0,55,50.01449275362319,9.786107801476613,0,217,121.01449275362319,31.657642232156565,0,68,46.82065217391305,12.173805075219983,0,69,44.375,12.798987660941295,113,128,115.9836956521739,2.514037856149945,128,142,140.1304347826087,2.470334387259572,floresta
29,59,42.24901185770751,4.697704532782979,48,79,65.53952569169961,5.756197808776799,24,52,37.98616600790514,4.79890121688678,52,60,55.39920948616601,2.214468986658978,87,132,107.6798418972332,7.468264131976318,48,79,65.53952569169961,5.756197808776799,45,80,64.28853754940711,6.2313553550446,109,116,112.51581027667984,1.4311425531662885,140,144,142.01581027667984,0.8480080330304148,floresta
0,80,26.014792899408285,13.939633805720389,0,99,42.17455621301775,20.250699541093507,0,70,20.7603550295858,11.892714287680164,0,56,44.17307692307692,19.5252359083855,0,255,111.04289940828403,52.40231481061301,0,99,42.17455621301775,20.250699541093507,0,101,39.849112426035504,19.812680830655392,113,128,116.3698224852071,5.178977815273208,128,145,139.56360946745562,5.1676429556720365,floresta
0,61,31.169090909090908,13.280695117723218,0,87,52.85272727272727,19.356890758453712,0,58,29.934545454545454,12.787610739686757,0,66,53.16909090909091,17.29893714787937,0,224,103.35090909090908,37.73860513261416,0,87,52.85272727272727,19.356890758453712,0,87,50.79090909090909,19.344106668696732,109,128,113.93454545454546,4.644379523362059,128,144,139.6818181818182,4.072372143607834,floresta
0,48,27.333333333333332,9.558707490497284,0,74,50.065,15.908931715653736,0,45,26.411666666666665,9.334284326550637,0,63,54.211666666666666,16.224473198090458,0,165,112.16333333333333,35.487227592786425,0,74,50.065,15.908931715653736,0,73,47.39833333333333,15.431450479099134,110,128,113.21333333333334,4.491602040351403,128,144,140.20166666666665,3.8167609158668676,floresta
0,53,34.71195652173913,8.836395533649178,0,76,58.32789855072464,13.615957334489396,0,48,30.809782608695652,8.039421347641566,0,58,53.27173913043478,11.848625488255276,0,142,115.09782608695652,26.936140173529225,0,76,58.32789855072464,13.615957334489396,0,76,56.344202898550726,13.40510133329598,110,128,112.42572463768116,3.510066969029814,128,143,142.15398550724638,3.166259860945772,floresta
8,57,30.994328922495274,7.282444253402033,26,79,54.20037807183365,7.373477212866972,8,56,30.589792060491494,7.266202789720077,58,60,59.59546313799622,0.5059739742613749,74,183,113.20982986767486,16.33682035204254,26,79,54.20037807183365,7.373477212866972,18,80,51.55198487712666,8.533800295181049,112,118,112.97164461247637,0.7178189360336222,135,141,140.09829867674858,0.6373510705746953,floresta
0,48,29.37,13.586714624430524,0,71,47.19285714285714,20.946836252274277,0,42,24.162857142857142,11.483617790183562,0,56,45.00857142857143,19.25327239611967,0,160,106.15571428571428,46.79887097452027,0,71,47.19285714285714,20.946836252274277,0,70,45.29857142857143,20.38250645499113,110,128,115.53428571428572,5.431413541724152,128,145,140.22571428571428,5.301258225696065,floresta
