@relation demo

@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute M_01 numeric
@attribute M_10 numeric
@attribute M_11 numeric
@attribute M_02 numeric
@attribute M_20 numeric
@attribute Mu_01 numeric
@attribute Mu_10 numeric
@attribute Mu_11 numeric
@attribute Mu_02 numeric
@attribute Mu_20 numeric
@attribute classe {Fogo, Fumaca, Queimada, Vegetacao}

@data
0.0015646674073960135,1.1603577801555978e-07,4.5560774192399373e-10,1.9726335948739214e-11,1.7923375956986687e-22,-2.2827099279039177e-15,-1.861492677222447e-21,1049580.0,685695.0,8536890.0,16035930.0,7522245.0,363884.9999999999,-363885.0,-1744908.5076923075,4341138.046153845,3446645.123076922,Fogo
0.0010916220237089094,9.173577733223962e-09,1.0205019638540526e-10,2.2005686694512819e-13,-5.372784464406077e-25,9.483985894479504e-18,8.937590372189408e-25,1049580.0,997560.0,10867845.0,14794590.0,13347720.0,52019.999999999956,-52020.000000000124,-318483.9130434786,3084103.0434782607,2772060.652173912,Fogo
0.0013832541580205992,5.4802150690329216e-08,1.3025866668329433e-11,4.653699694401552e-12,3.190230763335495e-23,9.742541556979e-16,-1.7177083914030026e-23,613275.0,746895.0,6506580.0,6763875.0,9824385.0,-133619.99999999994,133620.0,-135054.71530249133,1764197.0818505338,2288304.6619217093,Fogo
0.0011995158021913287,5.27142981521822e-09,4.803145810498501e-11,3.9637054799736006e-13,3.4642622537797583e-25,6.187250246728284e-18,1.6944266793773852e-24,807585.0,745365.0,7497510.0,10095195.0,9158835.0,62219.99999999997,-62219.99999999991,3022.1924290221996,2074879.495268139,2333850.0946372235,Fogo
0.0014724063165418642,3.119292446572688e-08,2.1649138077142855e-10,1.2262321333201248e-12,1.9822435092047488e-23,7.91871682741715e-18,-2.4983588422361365e-24,1115625.0,899640.0,10672260.0,16460505.0,11140440.0,215984.99999999994,-215985.0000000001,-399955.84677419363,3831687.580645162,3100142.6209677435,Fogo
0.0013493156683602385,6.156822875067074e-09,6.345115156495761e-11,8.121156268365368e-12,-1.3975489294854716e-22,-6.10929470875276e-16,1.2022490007739756e-22,945285.0,1057485.0,10786245.0,12385095.0,14929995.0,-112200.00000000004,112200.00000000003,-270760.27855153225,2761686.9359331476,2851938.467966574,Fogo
0.001486665630468048,3.6823327206885713e-07,9.57060518984445e-11,5.0854784075296965e-11,1.623177048554598e-21,2.5743877657022254e-14,-3.154783958593559e-21,957270.0,769335.0,10143645.0,15195960.0,9036435.0,187934.99999999994,-187935.0,-186019.45392491447,3403866.1945392494,1587371.5187713313,Fogo
0.0012322380270535136,7.39057268986385e-10,1.766722143254269e-11,8.061818906207214e-13,3.0401977179694116e-24,1.593954624493383e-17,1.1889531958527626e-25,1206405.0,1169685.0,13039935.0,17079135.0,16508445.0,36720.000000000015,-36719.99999999984,-54787.02127659563,3598722.765957447,3836914.468085107,Fogo
0.001399321252773669,4.9673386964734304e-08,1.7923808550849472e-10,6.005560094829086e-12,-6.263080248905917e-23,1.2422798072289576e-15,1.8681686096544778e-22,797385.0,882810.0,7737465.0,9288375.0,11789160.0,-85424.99999999994,85424.99999999988,-254409.62750716327,2225895.0,3113885.3724928363,Fogo
0.0011488116472511767,3.321924433754238e-08,3.9818677416618937e-13,7.352321714663584e-13,3.450309844770258e-25,3.2771874133694976e-17,-1.9801433133350436e-25,914685.0,870315.0,8253330.0,11919975.0,11051955.0,44370.00000000002,-44369.99999999996,-562276.436619718,2699539.183098591,2706420.591549296,Fogo
0.0015901437533130474,2.3349741835083331e-07,1.73033147612003e-09,1.1900492058843752e-10,3.205634595694388e-20,2.4695112249207655e-14,-4.3458440718173767e-20,1295655.0,1020510.0,15240840.0,21697695.0,14159640.0,275145.00000000006,-275145.0,180145.59065934064,4427525.769230769,3755245.5906593413,Fogo
0.0012360954888778531,6.760975440186181e-10,1.9067202942792528e-11,1.0858550313772214e-12,1.8084416530516384e-24,2.359768944843039e-18,4.597987846221316e-24,1145460.0,1117410.0,12130350.0,15851820.0,15528990.0,28049.999999999924,-28050.000000000025,-30645.69007263924,3400680.0,3680551.4527845033,Fogo
0.001166660632598551,2.157052965373001e-08,8.512017626899422e-11,8.869280978079795e-13,-5.4623322559240144e-24,-9.577552898247451e-17,-5.436064486810773e-24,989655.0,980475.0,9547200.0,13437225.0,12557475.0,9179.999999999964,-9180.000000000067,-136143.39694656493,3664908.0152671756,2965627.9389312975,Fogo
0.001878028105199968,4.791589522611313e-07,1.3738751960844704e-09,2.3020876218946393e-10,7.779400143159935e-20,1.1026652617705391e-13,1.0348715588261659e-19,805545.0,804780.0,10126305.0,10951485.0,11909520.0,764.9999999999417,-765.0000000000005,496371.98863636353,1312415.4545454544,2288749.6022727275,Fogo
